dateTime, battery, fileSize, sleepiness, pressure, lux, heartRate, ppgGreen, ppgRed, ppgIR, saturation, accelerometerZ, accelerometerX, accelerometerY, gyroscopeZ, gyroscopeX, gyroscopeY
2022-05-05T22:53:56-03:00,63.0,0.28870773,1,1021.5947,0.0,67.0,1797873.0,6342866.0,6581731.0,95.0,-1.7956513,-2.9233203,9.229648,0.008552114,0.009773844,0.013439035
2022-05-05T22:53:59-03:00,63.0,0.288867,1,1021.5996,0.0,67.0,1780109.0,6355194.0,6590367.0,95.0,-1.7190368,-2.885013,9.200917,-0.019547688,-0.002443461,0.007330383
2022-05-05T22:54:02-03:00,63.0,0.2890253,1,1021.62085,0.0,66.0,1787756.0,6344388.0,6584255.0,95.0,-1.7525556,-2.944868,9.193734,-0.014660766,-0.007330383,-0.008552114
2022-05-05T22:54:05-03:00,63.0,0.28918648,1,1021.6135,0.0,66.0,1793002.0,6341555.0,6581402.0,95.0,-1.8746599,-2.9161377,9.16261,-0.004886922,-0.009773844,-0.007330383
2022-05-05T22:54:08-03:00,63.0,0.28934765,1,1021.64087,0.0,66.0,1778292.0,6342918.0,6582072.0,95.0,-1.7788919,-2.9161377,9.205706,-0.0036651916,-0.002443461,-0.0012217305
2022-05-05T22:54:11-03:00,63.0,0.28951263,1,1021.6052,0.0,67.0,1781581.0,6344900.0,6584247.0,95.0,-1.8267759,-2.944868,9.16261,-0.012217305,-0.0012217305,-0.0036651916
2022-05-05T22:54:14-03:00,63.0,0.28967476,1,1021.6345,0.0,67.0,1799400.0,6339989.0,6577153.0,95.0,-1.7525556,-2.8538885,9.196129,-0.004886922,-0.007330383,-0.0012217305
2022-05-05T22:54:17-03:00,63.0,0.28983784,1,1021.6365,0.0,67.0,1775732.0,6340918.0,6579796.0,95.0,-1.8339585,-2.918532,9.210494,-0.007330383,-0.008552114,-0.0061086523
2022-05-05T22:54:20-03:00,63.0,0.28999996,1,1021.61523,0.0,68.0,1785398.0,6348936.0,6589860.0,94.0,-1.8483237,-2.8658595,9.176975,-0.010995574,0.0,0.002443461
2022-05-05T22:54:23-03:00,63.0,0.2901535,1,1021.6118,0.0,67.0,1808566.0,6341281.0,6578933.0,94.0,-1.7070658,-2.9472623,9.198523,-0.004886922,0.002443461,0.0061086523
2022-05-05T22:54:26-03:00,63.0,0.29031372,1,1021.6062,0.0,65.0,1779336.0,6315656.0,6553625.0,94.0,-1.6927006,-2.873042,9.289502,0.002443461,-0.002443461,-0.008552114
2022-05-05T22:54:29-03:00,63.0,0.29047394,1,1021.603,0.0,64.0,1726976.0,6335607.0,6578999.0,94.0,-1.7764976,-2.9113493,9.179369,-0.008552114,-0.004886922,0.0
2022-05-05T22:54:32-03:00,63.0,0.29062653,1,1021.61475,0.0,64.0,1791221.0,6334529.0,6575697.0,94.0,-1.7764976,-2.9233203,9.141062,-0.014660766,0.0061086523,0.0
2022-05-05T22:54:35-03:00,63.0,0.29078102,1,1021.6172,0.0,66.0,1775340.0,6334847.0,6575213.0,94.0,-1.8315643,-2.8802247,9.260772,-0.0061086523,-0.002443461,-0.004886922
2022-05-05T22:54:38-03:00,63.0,0.2909441,1,1021.615,0.0,67.0,1774514.0,6341261.0,6588100.0,95.0,-1.7142484,-2.8299465,9.291897,0.0012217305,-0.010995574,-0.0036651916
2022-05-05T22:54:41-03:00,63.0,0.29110527,1,1021.603,0.0,68.0,1809449.0,6343299.0,6586638.0,95.0,-1.7669208,-2.8107927,9.267955,0.0036651916,0.004886922,0.0036651916
2022-05-05T22:54:44-03:00,62.0,0.2912655,1,1021.59375,0.0,67.0,1798841.0,6339024.0,6580351.0,95.0,-1.7525556,-3.0023289,9.263166,-0.002443461,0.007330383,0.007330383
2022-05-05T22:54:47-03:00,62.0,0.2914257,1,1021.60425,0.0,67.0,1780759.0,6343502.0,6585059.0,95.0,-1.7190368,-2.882619,9.203311,-0.004886922,0.0012217305,0.0036651916
2022-05-05T22:54:50-03:00,62.0,0.29158688,1,1021.58057,0.0,67.0,1796571.0,6335726.0,6575196.0,95.0,-1.769315,-2.9472623,9.227253,-0.010995574,-0.0036651916,0.002443461
2022-05-05T22:54:53-03:00,62.0,0.291749,1,1021.6362,0.0,66.0,1772194.0,6339429.0,6580155.0,95.0,-1.8171991,-2.7724855,9.200917,0.0012217305,-0.002443461,0.0
2022-05-05T22:54:56-03:00,62.0,0.29190063,1,1021.6079,0.0,67.0,1786074.0,6340843.0,6583802.0,95.0,-1.7310078,-2.861071,9.255983,0.0,0.002443461,0.004886922
2022-05-05T22:54:59-03:00,62.0,0.29205132,1,1021.62695,0.0,67.0,1798926.0,6335938.0,6573992.0,95.0,-1.7262194,-2.9472623,9.263166,0.0012217305,0.0,0.002443461
2022-05-05T22:55:03-03:00,62.0,0.29220486,1,1021.593,0.0,68.0,1771264.0,6336157.0,6575823.0,95.0,-1.7477672,-2.89459,9.210494,-0.004886922,-0.004886922,-0.0012217305
2022-05-05T22:55:06-03:00,62.0,0.29236507,1,1021.6289,0.0,68.0,1786319.0,6343421.0,6586024.0,95.0,-1.721431,-2.9041667,9.229648,0.0036651916,-0.0036651916,0.0012217305
2022-05-05T22:55:09-03:00,62.0,0.2925272,1,1021.6035,0.0,67.0,1805739.0,6340605.0,6580278.0,95.0,-1.6998832,-2.9041667,9.212888,-0.012217305,0.002443461,0.0012217305
2022-05-05T22:55:12-03:00,62.0,0.29268742,1,1021.5991,0.0,66.0,1795004.0,6338413.0,6578014.0,95.0,-1.7549498,-2.825158,9.196129,0.0,0.0,0.0
2022-05-05T22:55:15-03:00,62.0,0.29282284,1,1021.624,0.0,65.0,1783584.0,6337735.0,6578619.0,95.0,-1.7788919,-2.8323407,9.172187,-0.004886922,-0.007330383,-0.009773844
2022-05-05T22:55:18-03:00,62.0,0.292984,1,1021.59766,0.0,64.0,1788687.0,6338224.0,6578559.0,95.0,-1.7788919,-2.896984,9.246407,0.004886922,-0.0012217305,0.002443461
2022-05-05T22:55:21-03:00,62.0,0.29314327,1,1021.6289,0.0,66.0,1790888.0,6334256.0,6570727.0,95.0,-1.721431,-2.918532,9.210494,-0.002443461,-0.0012217305,-0.0012217305
2022-05-05T22:55:24-03:00,62.0,0.2933054,1,1021.60034,0.0,67.0,1768929.0,6341608.0,6580445.0,95.0,-1.7070658,-2.9400797,9.272743,-0.0012217305,0.0,-0.0036651916
2022-05-05T22:55:27-03:00,62.0,0.29346085,1,1021.6162,0.0,66.0,1791684.0,6343802.0,6586726.0,95.0,-1.7190368,-2.837129,9.215282,0.002443461,0.0012217305,-0.004886922
2022-05-05T22:55:30-03:00,62.0,0.29362106,1,1021.5913,0.0,64.0,1803398.0,6340865.0,6582845.0,95.0,-1.70946,-2.8921957,9.215282,0.002443461,0.0061086523,0.004886922
2022-05-05T22:55:33-03:00,62.0,0.29377937,1,1021.61694,0.0,63.0,1789004.0,6337839.0,6576818.0,95.0,-1.7812861,-3.0310593,9.14585,-0.009773844,-0.0012217305,-0.008552114
2022-05-05T22:55:36-03:00,62.0,0.29394245,1,1021.6106,0.0,65.0,1781514.0,6338150.0,6580385.0,95.0,-1.7501614,-2.9592333,9.176975,0.0036651916,-0.0036651916,0.0012217305
2022-05-05T22:55:39-03:00,62.0,0.29410553,1,1021.5928,0.0,65.0,1786846.0,6337555.0,6579466.0,95.0,-1.7166426,-2.822764,9.215282,0.008552114,0.0036651916,0.0036651916
2022-05-05T22:55:42-03:00,62.0,0.29426575,1,1021.62256,0.0,65.0,1784729.0,6338900.0,6582395.0,95.0,-1.6807296,-2.9496565,9.244013,0.013439035,-0.002443461,0.0012217305
2022-05-05T22:55:45-03:00,62.0,0.29442787,1,1021.6238,0.0,66.0,1796856.0,6336757.0,6578864.0,95.0,-1.7597382,-2.9041667,9.181764,-0.007330383,-0.0036651916,-0.0036651916
2022-05-05T22:55:48-03:00,62.0,0.2945919,1,1021.62036,0.0,65.0,1791282.0,6332624.0,6574199.0,95.0,-1.7669208,-2.9233203,9.215282,0.0036651916,0.009773844,0.009773844
2022-05-05T22:55:51-03:00,62.0,0.29475212,1,1021.60986,0.0,65.0,1776101.0,6332458.0,6574232.0,95.0,-1.685518,-2.992752,9.19134,0.0,0.002443461,0.0012217305
2022-05-05T22:55:54-03:00,62.0,0.2949028,1,1021.595,0.0,66.0,1780336.0,6339132.0,6580522.0,95.0,-1.6759412,-2.930503,9.224859,-0.0012217305,0.004886922,0.0
2022-05-05T22:55:57-03:00,62.0,0.29505348,1,1021.61743,0.0,66.0,1800684.0,6335936.0,6573714.0,95.0,-1.7142484,-2.8323407,9.246407,0.007330383,0.0012217305,-0.0012217305
2022-05-05T22:56:00-03:00,62.0,0.29521656,1,1021.64624,0.0,66.0,1779347.0,6334398.0,6574142.0,95.0,-1.7166426,-2.8323407,9.210494,-0.0061086523,-0.004886922,-0.0061086523
2022-05-05T22:56:03-03:00,62.0,0.29538155,1,1021.61865,0.0,65.0,1781414.0,6334159.0,6573414.0,95.0,-1.7788919,-2.980781,9.126697,0.0036651916,0.0,-0.0012217305
2022-05-05T22:56:06-03:00,62.0,0.29553604,1,1021.60913,0.0,65.0,1791952.0,6332051.0,6569832.0,96.0,-1.733402,-3.016694,9.165004,0.0012217305,-0.0012217305,0.004886922
2022-05-05T22:56:09-03:00,62.0,0.2956972,1,1021.6128,0.0,67.0,1771883.0,6340885.0,6581283.0,96.0,-1.7429788,-2.8514943,9.19134,0.0012217305,-0.0036651916,-0.004886922
2022-05-05T22:56:12-03:00,62.0,0.29585838,1,1021.6111,0.0,66.0,1791828.0,6341731.0,6584140.0,96.0,-1.757344,-2.9137435,9.184157,-0.0012217305,-0.0012217305,-0.0012217305
2022-05-05T22:56:15-03:00,62.0,0.29602242,1,1021.5928,0.0,63.0,1794785.0,6337962.0,6577453.0,96.0,-1.7310078,-2.9161377,9.229648,-0.002443461,-0.0012217305,0.007330383
2022-05-05T22:56:18-03:00,62.0,0.29618454,1,1021.6162,0.0,64.0,1780881.0,6336381.0,6578169.0,96.0,-1.6927006,-2.9113493,9.251195,0.0,-0.004886922,-0.0036651916
2022-05-05T22:56:21-03:00,62.0,0.29633904,1,1021.5984,0.0,63.0,1786961.0,6339190.0,6582408.0,96.0,-1.733402,-2.9113493,9.210494,-0.0036651916,0.0012217305,0.0012217305
2022-05-05T22:56:24-03:00,62.0,0.29650116,1,1021.62354,0.0,63.0,1796817.0,6339766.0,6584845.0,96.0,-1.6807296,-2.870648,9.255983,-0.0036651916,0.002443461,0.0036651916
2022-05-05T22:56:27-03:00,62.0,0.29666328,1,1021.62646,0.0,63.0,1803090.0,6333311.0,6574003.0,95.0,-1.7381904,-2.8562827,9.203311,-0.017104227,-0.0036651916,-0.004886922
2022-05-05T22:56:30-03:00,62.0,0.29682732,1,1021.60034,0.0,64.0,1776304.0,6341744.0,6585340.0,95.0,-1.7381904,-2.858677,9.229648,-0.004886922,-0.009773844,-0.0061086523
2022-05-05T22:56:33-03:00,62.0,0.2969904,1,1021.6306,0.0,66.0,1815152.0,6347482.0,6593853.0,95.0,-1.8195933,-2.885013,9.229648,-0.0012217305,0.002443461,0.002443461
2022-05-05T22:56:36-03:00,62.0,0.29714966,1,1021.62036,0.0,66.0,1823826.0,6343584.0,6588470.0,95.0,-1.697489,-2.822764,9.193734,-0.004886922,0.0012217305,0.002443461
2022-05-05T22:56:39-03:00,62.0,0.29730988,1,1021.64087,0.0,66.0,1809726.0,6336849.0,6581200.0,95.0,-1.6950948,-2.8514943,9.23683,-0.004886922,-0.0036651916,0.0
2022-05-05T22:56:42-03:00,62.0,0.29746437,1,1021.6289,0.0,64.0,1788253.0,6337618.0,6580666.0,95.0,-1.7836803,-2.777274,9.23683,-0.0036651916,-0.009773844,-0.0061086523
2022-05-05T22:56:45-03:00,62.0,0.2976265,1,1021.6211,0.0,65.0,1789200.0,6338880.0,6583439.0,95.0,-1.7238252,-2.956839,9.184157,-0.0012217305,0.0,0.0061086523
2022-05-05T22:56:48-03:00,62.0,0.29777908,1,1021.6289,0.0,64.0,1796574.0,6337821.0,6583253.0,96.0,-1.685518,-3.0142999,9.246407,-0.004886922,-0.0012217305,-0.002443461
2022-05-05T22:56:51-03:00,62.0,0.2979412,1,1021.6196,0.0,63.0,1798600.0,6337371.0,6582545.0,96.0,-1.7741034,-2.8491,9.239224,-0.004886922,-0.0012217305,0.0012217305
2022-05-05T22:56:54-03:00,62.0,0.29810047,1,1021.60474,0.0,63.0,1800085.0,6331148.0,6571106.0,96.0,-1.70946,-2.9520507,9.220071,-0.0012217305,-0.0012217305,0.0012217305
2022-05-05T22:56:57-03:00,62.0,0.29826355,1,1021.64526,0.0,64.0,1783841.0,6332615.0,6575848.0,96.0,-1.7884687,-2.906561,9.244013,-0.002443461,-0.004886922,-0.0012217305
2022-05-05T22:57:00-03:00,62.0,0.29842663,1,1021.64233,0.0,63.0,1789734.0,6329772.0,6570116.0,95.0,-1.7022774,-2.846706,9.277532,0.0061086523,0.0036651916,0.002443461
2022-05-05T22:57:03-03:00,62.0,0.2985878,1,1021.6162,0.0,64.0,1780510.0,6331292.0,6572461.0,95.0,-1.7022774,-2.9281087,9.210494,0.014660766,0.0012217305,0.0061086523
2022-05-05T22:57:06-03:00,62.0,0.29874802,1,1021.59937,0.0,66.0,1791926.0,6325374.0,6563584.0,95.0,-1.70946,-2.930503,9.208099,0.0036651916,0.002443461,0.0012217305
2022-05-05T22:57:09-03:00,62.0,0.29890728,1,1021.6018,0.0,67.0,1771643.0,6329375.0,6568274.0,95.0,-1.8171991,-2.8874073,9.267955,0.004886922,0.0036651916,0.0012217305
2022-05-05T22:57:12-03:00,62.0,0.29906845,1,1021.61035,0.0,67.0,1786016.0,6325349.0,6561905.0,95.0,-1.661576,-2.932897,9.186552,-0.008552114,0.0,0.0012217305
2022-05-05T22:57:15-03:00,61.0,0.29922104,1,1021.6135,0.0,68.0,1774084.0,6329950.0,6565978.0,95.0,-1.7166426,-2.873042,9.275137,-0.002443461,-0.004886922,-0.004886922
2022-05-05T22:57:18-03:00,61.0,0.2993822,1,1021.6223,0.0,68.0,1776507.0,6339564.0,6577804.0,95.0,-1.8052281,-2.834735,9.263166,0.0061086523,0.002443461,0.002443461
2022-05-05T22:57:21-03:00,61.0,0.29954052,1,1021.6045,0.0,67.0,1798951.0,6338855.0,6573532.0,96.0,-1.6328455,-2.8778305,9.241618,0.010995574,0.0,-0.004886922
2022-05-05T22:57:24-03:00,61.0,0.2996931,1,1021.6238,0.0,68.0,1781065.0,6348146.0,6587753.0,96.0,-1.7286136,-2.8658595,9.232041,-0.0012217305,-0.007330383,-0.007330383
2022-05-05T22:57:27-03:00,61.0,0.29985523,1,1021.6196,0.0,67.0,1808274.0,6352153.0,6595213.0,96.0,-1.8148049,-2.8874073,9.23683,0.0012217305,-0.007330383,-0.004886922
2022-05-05T22:57:30-03:00,61.0,0.3000164,1,1021.58374,0.0,66.0,1815481.0,6354606.0,6601731.0,96.0,-1.7669208,-2.9472623,9.196129,0.0036651916,0.002443461,0.0036651916
2022-05-05T22:57:33-03:00,61.0,0.30017757,1,1021.6008,0.0,65.0,1834145.0,6360910.0,6611273.0,96.0,-1.6831238,-2.8634653,9.23683,-0.0012217305,-0.004886922,-0.004886922
2022-05-05T22:57:36-03:00,61.0,0.3003397,1,1021.595,0.0,65.0,1869333.0,6346117.0,6597431.0,96.0,-1.7238252,-2.9041667,9.255983,-0.007330383,-0.0061086523,-0.0061086523
2022-05-05T22:57:39-03:00,61.0,0.30050182,1,1021.61914,0.0,65.0,1805812.0,6340943.0,6589441.0,96.0,-1.7142484,-2.885013,9.165004,-0.004886922,-0.0012217305,0.002443461
2022-05-05T22:57:42-03:00,61.0,0.30066395,1,1021.6157,0.0,65.0,1794917.0,6332915.0,6577308.0,96.0,-1.6759412,-2.873042,9.244013,-0.007330383,-0.008552114,-0.0012217305
2022-05-05T22:57:45-03:00,61.0,0.30082607,1,1021.6096,0.0,66.0,1774345.0,6337377.0,6584034.0,96.0,-1.7597382,-2.8754363,9.251195,0.0,-0.004886922,-0.009773844
2022-05-05T22:57:48-03:00,61.0,0.3009796,1,1021.6221,0.0,65.0,1791719.0,6337095.0,6583473.0,96.0,-1.6400281,-2.9735985,9.246407,0.002443461,0.0012217305,0.0061086523
2022-05-05T22:57:51-03:00,61.0,0.30113983,1,1021.6201,0.0,64.0,1790237.0,6335397.0,6582019.0,96.0,-1.661576,-2.932897,9.186552,-0.002443461,-0.0061086523,-0.0061086523
2022-05-05T22:57:54-03:00,61.0,0.30130196,1,1021.5852,0.0,63.0,1787672.0,6334103.0,6583053.0,96.0,-1.7525556,-2.9520507,9.270349,0.002443461,0.0012217305,0.0012217305
2022-05-05T22:57:57-03:00,61.0,0.30146313,1,1021.61035,0.0,62.0,1793609.0,6331916.0,6581077.0,96.0,-1.6591818,-2.9041667,9.251195,-0.0061086523,-0.0012217305,-0.0012217305
2022-05-05T22:58:00-03:00,61.0,0.30162907,1,1021.6316,0.0,62.0,1791966.0,6332965.0,6585416.0,96.0,-1.7046716,-2.980781,9.220071,-0.004886922,-0.004886922,-0.002443461
2022-05-05T22:58:03-03:00,61.0,0.30179024,1,1021.6316,0.0,64.0,1806849.0,6323716.0,6571412.0,96.0,-1.7381904,-2.873042,9.244013,0.004886922,0.0036651916,0.002443461
2022-05-05T22:58:06-03:00,61.0,0.3019495,1,1021.58813,0.0,64.0,1778698.0,6322241.0,6565138.0,95.0,-1.6903064,-2.8658595,9.277532,0.0036651916,0.0036651916,0.0061086523
2022-05-05T22:58:09-03:00,61.0,0.30211163,1,1021.5808,0.0,67.0,1767420.0,6328383.0,6572268.0,95.0,-1.7022774,-2.89459,9.217676,-0.0012217305,-0.008552114,-0.010995574
2022-05-05T22:58:12-03:00,61.0,0.3022728,1,1021.6167,0.0,68.0,1792934.0,6332693.0,6576911.0,95.0,-1.7597382,-2.9520507,9.215282,0.0012217305,0.0012217305,-0.004886922
2022-05-05T22:58:15-03:00,61.0,0.30243397,1,1021.58594,0.0,66.0,1796555.0,6325639.0,6568826.0,96.0,-1.6783354,-2.906561,9.200917,0.0012217305,-0.007330383,-0.0061086523
2022-05-05T22:58:18-03:00,61.0,0.30259705,1,1021.5864,0.0,66.0,1772599.0,6329588.0,6575812.0,96.0,-1.7405846,-2.920926,9.267955,-0.0036651916,-0.007330383,-0.007330383
2022-05-05T22:58:21-03:00,61.0,0.30275917,1,1021.6301,0.0,65.0,1792225.0,6331855.0,6580136.0,96.0,-1.7262194,-2.8179753,9.258378,-0.002443461,0.0012217305,-0.0012217305
2022-05-05T22:58:24-03:00,61.0,0.30292225,1,1021.6316,0.0,63.0,1805202.0,6332207.0,6581823.0,96.0,-1.6567876,-2.9161377,9.215282,-0.0012217305,-0.0012217305,0.0012217305
2022-05-05T22:58:27-03:00,61.0,0.30308628,1,1021.61646,0.0,63.0,1811276.0,6329812.0,6580689.0,95.0,-1.6711528,-2.8802247,9.227253,0.0036651916,-0.0061086523,-0.0036651916
2022-05-05T22:58:30-03:00,61.0,0.30325127,1,1021.61475,0.0,63.0,1813861.0,6326087.0,6576405.0,95.0,-1.6998832,-2.9233203,9.239224,-0.002443461,0.0,0.0012217305
2022-05-05T22:58:33-03:00,61.0,0.30340576,1,1021.5974,0.0,63.0,1787547.0,6335020.0,6583553.0,95.0,-1.6424223,-2.8921957,9.258378,-0.0012217305,0.0036651916,0.002443461
2022-05-05T22:58:36-03:00,61.0,0.3035679,1,1021.6135,0.0,63.0,1807502.0,6343915.0,6596184.0,95.0,-1.7142484,-2.8203697,9.234436,-0.002443461,-0.0036651916,-0.0061086523
2022-05-05T22:58:39-03:00,61.0,0.30373096,1,1021.6218,0.0,63.0,1831894.0,6352534.0,6604363.0,97.0,-1.7980455,-2.8419175,9.150639,-0.0036651916,0.0012217305,0.0
2022-05-05T22:58:42-03:00,61.0,0.30388546,1,1021.6033,0.0,63.0,1824815.0,6351982.0,6605287.0,97.0,-1.7166426,-2.908955,9.248801,0.002443461,0.0,0.004886922
2022-05-05T22:58:45-03:00,61.0,0.30403614,1,1021.6233,0.0,64.0,1835118.0,6340161.0,6589189.0,97.0,-1.7645266,-2.908955,9.205706,-0.008552114,-0.0036651916,-0.0012217305
2022-05-05T22:58:48-03:00,61.0,0.30419922,1,1021.6321,0.0,64.0,1797659.0,6335269.0,6584075.0,97.0,-1.769315,-2.8323407,9.208099,0.013439035,0.008552114,0.0012217305
2022-05-05T22:58:51-03:00,61.0,0.30435848,1,1021.605,0.0,63.0,1795767.0,6328069.0,6577177.0,96.0,-1.6232687,-2.930503,9.212888,0.0012217305,0.002443461,-0.002443461
2022-05-05T22:58:54-03:00,61.0,0.30451775,1,1021.6282,0.0,63.0,1786693.0,6327255.0,6576319.0,96.0,-1.6424223,-2.942474,9.174581,-0.0061086523,-0.009773844,-0.004886922
2022-05-05T22:58:57-03:00,61.0,0.30467987,1,1021.62524,0.0,64.0,1791733.0,6324942.0,6568170.0,96.0,-1.6927006,-2.8419175,9.208099,0.0036651916,0.002443461,-0.0012217305
2022-05-05T22:59:00-03:00,61.0,0.30484295,1,1021.6167,0.0,66.0,1776652.0,6334138.0,6576426.0,95.0,-1.769315,-2.8658595,9.315839,-0.002443461,-0.004886922,-0.004886922
2022-05-05T22:59:03-03:00,61.0,0.30500412,1,1021.5613,0.0,66.0,1786358.0,6341090.0,6585687.0,95.0,-1.7549498,-2.908955,9.258378,-0.007330383,-0.007330383,-0.007330383
2022-05-05T22:59:06-03:00,61.0,0.3051653,1,1021.61743,0.0,65.0,1808787.0,6345999.0,6591042.0,95.0,-1.697489,-2.906561,9.241618,0.002443461,0.0012217305,-0.0036651916
2022-05-05T22:59:09-03:00,61.0,0.3053255,1,1021.5945,0.0,63.0,1809633.0,6340419.0,6586933.0,95.0,-1.661576,-2.9352913,9.258378,0.0,0.0036651916,0.008552114
2022-05-05T22:59:12-03:00,61.0,0.3054762,1,1021.605,0.0,62.0,1802685.0,6335965.0,6583754.0,96.0,-1.6807296,-2.8898015,9.239224,-0.0036651916,0.002443461,0.0036651916
2022-05-05T22:59:15-03:00,61.0,0.3056364,1,1021.59204,0.0,62.0,1803289.0,6324089.0,6567503.0,96.0,-1.6496049,-3.0071173,9.267955,-0.0036651916,0.0,-0.0012217305
2022-05-05T22:59:18-03:00,61.0,0.30579185,1,1021.5818,0.0,65.0,1769307.0,6334146.0,6577244.0,96.0,-1.7621324,-2.8754363,9.23683,-0.0061086523,-0.0012217305,-0.0012217305
2022-05-05T22:59:21-03:00,61.0,0.3059559,1,1021.5769,0.0,66.0,1793871.0,6342187.0,6585436.0,96.0,-1.721431,-2.944868,9.19134,0.0012217305,0.007330383,0.009773844
2022-05-05T22:59:24-03:00,61.0,0.3061123,1,1021.62646,0.0,66.0,1806732.0,6339414.0,6583366.0,96.0,-1.6783354,-2.932897,9.181764,-0.008552114,0.002443461,-0.002443461
2022-05-05T22:59:27-03:00,61.0,0.3062725,1,1021.594,0.0,65.0,1811594.0,6338121.0,6581578.0,96.0,-1.6711528,-2.9281087,9.25359,-0.004886922,-0.0061086523,0.0
2022-05-05T22:59:30-03:00,61.0,0.30642414,1,1021.58887,0.0,66.0,1800360.0,6341232.0,6585411.0,96.0,-1.7741034,-2.8323407,9.255983,0.0036651916,0.008552114,0.0061086523
2022-05-05T22:59:33-03:00,61.0,0.30658627,1,1021.6057,0.0,66.0,1812381.0,6349424.0,6595666.0,96.0,-1.6759412,-2.9281087,9.244013,-0.0012217305,0.0,0.0012217305
2022-05-05T22:59:36-03:00,61.0,0.30674076,1,1021.58154,0.0,65.0,1823247.0,6357401.0,6607713.0,97.0,-1.7262194,-2.932897,9.308656,-0.0012217305,0.0012217305,-0.002443461
2022-05-05T22:59:39-03:00,61.0,0.30690384,1,1021.6011,0.0,64.0,1844106.0,6354892.0,6604275.0,97.0,-1.7022774,-2.906561,9.244013,0.007330383,0.0036651916,0.004886922
2022-05-05T22:59:42-03:00,61.0,0.3070631,1,1021.5774,0.0,64.0,1837170.0,6350780.0,6596769.0,97.0,-1.6783354,-2.966416,9.241618,-0.004886922,-0.0036651916,0.0
2022-05-05T22:59:45-03:00,60.0,0.3072157,1,1021.61206,0.0,64.0,1811329.0,6344536.0,6593408.0,97.0,-1.6567876,-2.956839,9.188946,0.0012217305,-0.0012217305,0.0036651916
2022-05-05T22:59:48-03:00,60.0,0.30737782,1,1021.5962,0.0,62.0,1809904.0,6338925.0,6588055.0,97.0,-1.7166426,-2.908955,9.184157,-0.0036651916,0.009773844,0.0061086523
2022-05-05T22:59:51-03:00,60.0,0.307539,1,1021.61865,0.0,62.0,1806764.0,6330862.0,6578365.0,97.0,-1.6208745,-2.89459,9.229648,-0.002443461,0.0036651916,0.0
2022-05-05T22:59:54-03:00,60.0,0.30768967,1,1021.58545,0.0,63.0,1792401.0,6328727.0,6577551.0,97.0,-1.6879122,-2.834735,9.234436,-0.018325957,-0.007330383,0.0012217305
2022-05-05T22:59:57-03:00,60.0,0.3078518,1,1021.60474,0.0,63.0,1798089.0,6328062.0,6577381.0,96.0,-1.6519991,-2.942474,9.193734,-0.004886922,0.004886922,0.0061086523
2022-05-05T23:00:00-03:00,60.0,0.308012,1,1021.6089,0.0,63.0,1804309.0,6321654.0,6566535.0,96.0,-1.6759412,-2.920926,9.210494,-0.0012217305,0.002443461,0.0036651916
2022-05-05T23:00:03-03:00,60.0,0.30817127,1,1021.61523,0.0,65.0,1772699.0,6329215.0,6571506.0,96.0,-1.7190368,-2.9257145,9.193734,-0.0012217305,0.007330383,0.0061086523
2022-05-05T23:00:06-03:00,60.0,0.30833435,1,1021.6406,0.0,68.0,1789142.0,6333200.0,6571584.0,96.0,-1.6927006,-2.9783869,9.215282,-0.007330383,0.004886922,0.007330383
2022-05-05T23:00:09-03:00,60.0,0.30849457,1,1021.6094,0.0,69.0,1787913.0,6340384.0,6579959.0,96.0,-1.6448165,-2.8921957,9.176975,-0.0012217305,0.0012217305,0.002443461
2022-05-05T23:00:12-03:00,60.0,0.3086567,1,1021.6011,0.0,68.0,1796537.0,6340633.0,6582658.0,96.0,-1.6831238,-2.954445,9.296685,-0.002443461,0.002443461,0.0012217305
2022-05-05T23:00:15-03:00,60.0,0.30881596,1,1021.614,0.0,65.0,1801482.0,6337527.0,6582841.0,96.0,-1.6639702,-2.8754363,9.251195,0.0,0.0,0.0012217305
2022-05-05T23:00:18-03:00,60.0,0.30895996,1,1021.6023,0.0,63.0,1806487.0,6332034.0,6578884.0,96.0,-1.6998832,-2.815581,9.19134,0.004886922,0.008552114,0.007330383
2022-05-05T23:00:21-03:00,60.0,0.30911732,1,1021.60425,0.0,61.0,1800976.0,6329678.0,6577952.0,96.0,-1.673547,-2.89459,9.246407,0.0036651916,0.0036651916,0.0036651916
2022-05-05T23:00:24-03:00,60.0,0.30927753,1,1021.5896,0.0,61.0,1803250.0,6329137.0,6578193.0,96.0,-1.7118542,-2.930503,9.215282,0.0,-0.0012217305,0.0012217305
2022-05-05T23:00:27-03:00,60.0,0.30943108,1,1021.6006,0.0,61.0,1806513.0,6320728.0,6564644.0,96.0,-1.661576,-2.885013,9.28232,-0.0012217305,0.0061086523,0.007330383
2022-05-05T23:00:30-03:00,60.0,0.30959034,1,1021.5918,0.0,63.0,1778593.0,6317246.0,6557892.0,95.0,-1.6136919,-2.908955,9.176975,0.0012217305,0.0012217305,0.0061086523
2022-05-05T23:00:33-03:00,60.0,0.3097515,1,1021.6052,0.0,66.0,1761886.0,6328428.0,6573479.0,95.0,-1.661576,-2.954445,9.267955,0.0,0.0,0.0
2022-05-05T23:00:36-03:00,60.0,0.30988503,1,1021.60693,0.0,67.0,1804160.0,6332559.0,6579742.0,95.0,-1.673547,-3.0573955,9.25359,0.0,0.013439035,0.0061086523
