dateTime,battery,fileSize,pressure,lux,heartRate,ecg,ppgGreen,ppgRed,ppgIR,saturation,accelerometerZ,accelerometerX,accelerometerY,gyroscopeZ,gyroscopeX,gyroscopeY
2022-03-17T15:04:44-03:00,57.0,0.011751175,914.7661,300.0,0.0,0.0,0.0,6171529.0,6287798.0,0.0,-1.6998832,-0.9624691,9.655815,0.007330383,-0.004886922,0.004886922
2022-03-17T15:04:44-03:00,57.0,0.01190567,914.7661,300.0,0.0,0.0,0.0,6171908.0,6288408.0,0.0,-1.6998832,-0.9624691,9.655815,0.007330383,-0.004886922,0.004886922
2022-03-17T15:04:44-03:00,57.0,0.012059212,914.7588,304.0,0.0,0.0,0.0,6172336.0,6288240.0,0.0,-1.6998832,-0.9624691,9.655815,0.007330383,-0.004886922,0.004886922
2022-03-17T15:04:45-03:00,57.0,0.012213707,914.7588,304.0,0.0,0.0,0.0,6172691.0,6288385.0,0.0,-1.7597382,-0.92895025,9.627085,-0.008552114,0.004886922,-0.0012217305
2022-03-17T15:04:45-03:00,57.0,0.012371063,914.7588,304.0,0.0,0.0,0.0,6173294.0,6288595.0,0.0,-1.7597382,-0.92895025,9.627085,-0.008552114,0.004886922,-0.0012217305
2022-03-17T15:04:45-03:00,57.0,0.0125284195,914.7798,304.0,0.0,0.0,0.0,6172884.0,6288320.0,0.0,-1.7597382,-0.92895025,9.627085,-0.008552114,0.004886922,-0.0012217305
2022-03-17T15:04:45-03:00,57.0,0.012686729,914.7798,304.0,0.0,0.0,0.0,6173511.0,6288847.0,0.0,-1.757344,-0.9576807,9.679757,-0.0036651916,0.002443461,0.0012217305
2022-03-17T15:04:45-03:00,57.0,0.012842178,914.7798,304.0,0.0,0.0,0.0,6173790.0,6288511.0,0.0,-1.757344,-0.9576807,9.679757,-0.0036651916,0.002443461,0.0012217305
2022-03-17T15:04:45-03:00,57.0,0.012997627,914.7798,304.0,0.0,0.0,0.0,6173553.0,6289040.0,0.0,-1.757344,-0.9576807,9.679757,-0.0036651916,0.002443461,0.0012217305
2022-03-17T15:04:45-03:00,57.0,0.013153076,914.7744,304.0,0.0,0.0,0.0,6174153.0,6288745.0,0.0,-1.733402,-0.93852705,9.639056,-0.004886922,0.007330383,-0.0012217305
2022-03-17T15:04:45-03:00,57.0,0.013309479,914.7744,304.0,0.0,0.0,0.0,6173120.0,6288232.0,0.0,-1.733402,-0.93852705,9.639056,-0.004886922,0.007330383,-0.0012217305
2022-03-17T15:04:45-03:00,57.0,0.013465881,914.7744,304.0,0.0,0.0,0.0,6172372.0,6287012.0,0.0,-1.733402,-0.93852705,9.639056,-0.004886922,0.007330383,-0.0012217305
2022-03-17T15:04:45-03:00,57.0,0.013622284,914.7744,304.0,0.0,0.0,0.0,6172128.0,6286551.0,0.0,-1.7286136,-1.0103531,9.610326,0.0061086523,-0.004886922,0.002443461
2022-03-17T15:04:45-03:00,57.0,0.013777733,914.7615,304.0,0.0,0.0,0.0,6172605.0,6286749.0,0.0,-1.7286136,-1.0103531,9.610326,0.0061086523,-0.004886922,0.002443461
2022-03-17T15:04:45-03:00,57.0,0.013933182,914.7615,304.0,0.0,0.0,0.0,6173076.0,6287413.0,0.0,-1.7286136,-1.0103531,9.610326,0.0061086523,-0.004886922,0.002443461
2022-03-17T15:04:45-03:00,57.0,0.014088631,914.7615,304.0,0.0,0.0,0.0,6173419.0,6287461.0,0.0,-1.7597382,-0.94331545,9.631873,0.007330383,-0.0012217305,0.0012217305
2022-03-17T15:04:45-03:00,57.0,0.014245987,914.7615,304.0,0.0,0.0,0.0,6173496.0,6287581.0,0.0,-1.7597382,-0.94331545,9.631873,0.007330383,-0.0012217305,0.0012217305
2022-03-17T15:04:45-03:00,57.0,0.014403343,914.76685,304.0,0.0,0.0,0.0,6173602.0,6287667.0,0.0,-1.7597382,-0.94331545,9.631873,0.007330383,-0.0012217305,0.0012217305
2022-03-17T15:04:45-03:00,57.0,0.014561653,914.76685,304.0,0.0,0.0,0.0,6174187.0,6287967.0,0.0,-1.7118542,-0.94092125,9.610326,-0.004886922,0.004886922,-0.0012217305
2022-03-17T15:04:45-03:00,57.0,0.014719963,914.76685,304.0,0.0,0.0,0.0,6174279.0,6288099.0,0.0,-1.7118542,-0.94092125,9.610326,-0.004886922,0.004886922,-0.0012217305
2022-03-17T15:04:45-03:00,57.0,0.014878273,914.76685,304.0,0.0,0.0,0.0,6174515.0,6288044.0,0.0,-1.7118542,-0.94092125,9.610326,-0.004886922,0.004886922,-0.0012217305
2022-03-17T15:04:46-03:00,57.0,0.015036583,914.7803,304.0,0.0,0.0,0.0,6175067.0,6288216.0,0.0,-1.7525556,-0.9840169,9.634268,-0.0061086523,0.007330383,0.002443461
2022-03-17T15:04:46-03:00,57.0,0.015192032,914.7803,304.0,0.0,0.0,0.0,6174905.0,6288722.0,0.0,-1.7525556,-0.9840169,9.634268,-0.0061086523,0.007330383,0.002443461
2022-03-17T15:04:46-03:00,57.0,0.015347481,914.7803,304.0,0.0,0.0,0.0,6175214.0,6288192.0,0.0,-1.7525556,-0.9840169,9.634268,-0.0061086523,0.007330383,0.002443461
2022-03-17T15:04:46-03:00,57.0,0.01550293,914.7803,304.0,0.0,0.0,0.0,6174273.0,6287404.0,0.0,-1.6448165,-0.9528923,9.679757,0.010995574,-0.002443461,0.0012217305
2022-03-17T15:04:46-03:00,57.0,0.015657425,914.75903,300.0,0.0,0.0,0.0,6173471.0,6286343.0,0.0,-1.6448165,-0.9528923,9.679757,0.010995574,-0.002443461,0.0012217305
2022-03-17T15:04:46-03:00,57.0,0.015813828,914.75903,300.0,0.0,0.0,0.0,6173101.0,6285776.0,0.0,-1.6448165,-0.9528923,9.679757,0.010995574,-0.002443461,0.0012217305
2022-03-17T15:04:46-03:00,57.0,0.01597023,914.75903,300.0,0.0,0.0,0.0,6173556.0,6286420.0,0.0,-1.7860745,-0.91219085,9.617508,-0.002443461,0.007330383,-0.0012217305
2022-03-17T15:04:46-03:00,57.0,0.016127586,914.7715,300.0,0.0,0.0,0.0,6174536.0,6286915.0,0.0,-1.7860745,-0.91219085,9.617508,-0.002443461,0.007330383,-0.0012217305
2022-03-17T15:04:46-03:00,57.0,0.016284943,914.7715,300.0,0.0,0.0,0.0,6174820.0,6287056.0,0.0,-1.7860745,-0.91219085,9.617508,-0.002443461,0.007330383,-0.0012217305
2022-03-17T15:04:46-03:00,57.0,0.016442299,914.7715,300.0,0.0,0.0,0.0,6174598.0,6286746.0,0.0,-1.7812861,-0.94810385,9.667787,-0.009773844,0.0012217305,-0.004886922
2022-03-17T15:04:46-03:00,57.0,0.016599655,914.7715,300.0,0.0,0.0,0.0,6174337.0,6286451.0,0.0,-1.7812861,-0.94810385,9.667787,-0.009773844,0.0012217305,-0.004886922
2022-03-17T15:04:46-03:00,57.0,0.016757011,914.7988,304.0,0.0,0.0,0.0,6175053.0,6287088.0,0.0,-1.7812861,-0.94810385,9.667787,-0.009773844,0.0012217305,-0.004886922
2022-03-17T15:04:46-03:00,57.0,0.016914368,914.7988,304.0,0.0,0.0,0.0,6174416.0,6287189.0,0.0,-1.7429788,-0.90979666,9.648633,0.0012217305,0.0012217305,0.0012217305
2022-03-17T15:04:46-03:00,57.0,0.017071724,914.7988,304.0,0.0,0.0,0.0,6175408.0,6287007.0,0.0,-1.7429788,-0.90979666,9.648633,0.0012217305,0.0012217305,0.0012217305
2022-03-17T15:04:46-03:00,57.0,0.01722908,914.7988,304.0,0.0,0.0,0.0,6175886.0,6287358.0,0.0,-1.7429788,-0.90979666,9.648633,0.0012217305,0.0012217305,0.0012217305
2022-03-17T15:04:46-03:00,57.0,0.017385483,914.7617,304.0,0.0,0.0,0.0,6175995.0,6287672.0,0.0,-1.7429788,-0.90979666,9.648633,0.0012217305,0.0012217305,0.0012217305
2022-03-17T15:04:46-03:00,57.0,0.017542839,914.7617,304.0,0.0,0.0,0.0,6176143.0,6287597.0,0.0,-1.769315,-0.9911995,9.677363,-0.0012217305,0.002443461,0.0012217305
2022-03-17T15:04:46-03:00,57.0,0.017698288,914.7617,304.0,0.0,0.0,0.0,6175213.0,6286343.0,0.0,-1.769315,-0.9911995,9.677363,-0.0012217305,0.002443461,0.0012217305
2022-03-17T15:04:46-03:00,57.0,0.017853737,914.7617,304.0,0.0,0.0,0.0,6174260.0,6285879.0,0.0,-1.769315,-0.9911995,9.677363,-0.0012217305,0.002443461,0.0012217305
2022-03-17T15:04:47-03:00,57.0,0.018009186,914.771,304.0,0.0,0.0,0.0,6174193.0,6285434.0,0.0,-1.7980455,-1.0199299,9.691729,-0.0012217305,0.0,0.0036651916
2022-03-17T15:04:47-03:00,57.0,0.018157005,914.771,304.0,0.0,0.0,0.0,6174378.0,6285307.0,0.0,-1.7980455,-1.0199299,9.691729,-0.0012217305,0.0,0.0036651916
2022-03-17T15:04:47-03:00,57.0,0.018304825,914.771,304.0,0.0,0.0,0.0,6175180.0,6285538.0,0.0,-1.7980455,-1.0199299,9.691729,-0.0012217305,0.0,0.0036651916
2022-03-17T15:04:47-03:00,57.0,0.018452644,914.771,304.0,0.0,0.0,0.0,6174844.0,6285978.0,0.0,-1.7669208,-1.0031705,9.694122,0.0036651916,0.004886922,0.0012217305
2022-03-17T15:04:47-03:00,57.0,0.01860714,914.75757,300.0,0.0,0.0,0.0,6175560.0,6285982.0,0.0,-1.7669208,-1.0031705,9.694122,0.0036651916,0.004886922,0.0012217305
2022-03-17T15:04:47-03:00,57.0,0.018762589,914.75757,300.0,0.0,0.0,0.0,6175580.0,6285870.0,0.0,-1.7669208,-1.0031705,9.694122,0.0036651916,0.004886922,0.0012217305
2022-03-17T15:04:47-03:00,57.0,0.018918991,914.75757,300.0,0.0,0.0,0.0,6175494.0,6286120.0,0.0,-1.6950948,-0.9911995,9.7084875,-0.0036651916,0.0036651916,-0.0012217305
2022-03-17T15:04:47-03:00,57.0,0.019079208,914.75757,300.0,0.0,0.0,0.0,6176045.0,6285992.0,0.0,-1.6950948,-0.9911995,9.7084875,-0.0036651916,0.0036651916,-0.0012217305
2022-03-17T15:04:47-03:00,57.0,0.019239426,914.77,300.0,0.0,0.0,0.0,6176137.0,6286781.0,0.0,-1.6950948,-0.9911995,9.7084875,-0.0036651916,0.0036651916,-0.0012217305
2022-03-17T15:04:47-03:00,57.0,0.019396782,914.77,300.0,0.0,0.0,0.0,6176190.0,6286792.0,0.0,-1.7956513,-0.9792285,9.631873,-0.0012217305,0.0036651916,-0.0012217305
2022-03-17T15:04:47-03:00,57.0,0.019553185,914.77,300.0,0.0,0.0,0.0,6176157.0,6286715.0,0.0,-1.7956513,-0.9792285,9.631873,-0.0012217305,0.0036651916,-0.0012217305
2022-03-17T15:04:47-03:00,57.0,0.019709587,914.77,300.0,0.0,0.0,0.0,6176849.0,6287105.0,0.0,-1.7956513,-0.9792285,9.631873,-0.0012217305,0.0036651916,-0.0012217305
2022-03-17T15:04:47-03:00,57.0,0.01986599,914.7727,304.0,0.0,0.0,0.0,6176575.0,6286439.0,0.0,-1.7142484,-0.90021986,9.607931,-0.0036651916,0.0012217305,0.0012217305
2022-03-17T15:04:47-03:00,57.0,0.020023346,914.7727,304.0,0.0,0.0,0.0,6175418.0,6285629.0,0.0,-1.7142484,-0.90021986,9.607931,-0.0036651916,0.0012217305,0.0012217305
2022-03-17T15:04:47-03:00,57.0,0.020181656,914.7727,304.0,0.0,0.0,0.0,6174725.0,6284753.0,0.0,-1.7142484,-0.90021986,9.607931,-0.0036651916,0.0012217305,0.0012217305
2022-03-17T15:04:47-03:00,57.0,0.020339966,914.77563,308.0,0.0,0.0,0.0,6175017.0,6284924.0,0.0,-1.6950948,-0.9624691,9.643845,0.0061086523,-0.007330383,0.004886922
